question,document,type,order,text,pmid
668,8,2_abstract_sentence,5,"The medical treatment of cluster headache includes acute, transitional, and maintenance prophylaxis. ",20352587
668,8,2_abstract_sentence,6,"Agents used for acute  therapy include inhalation of oxygen, triptans, such as sumatriptan, and dihydroergotamine. ",20352587
668,8,2_abstract_sentence,7,Transitional prophylaxis refers to the short-term use of fast-acting agents. ,20352587
668,8,2_abstract_sentence,8,This typically involves either corticosteroids or an occipital nerve block. ,20352587
668,8,2_abstract_sentence,9,The mainstay of prophylactic therapy is verapamil. ,20352587
668,8,2_abstract_sentence,10,"Yet, other medications, including lithium, divalproex sodium, topiramate, methysergide, gabapentin, and even indomethacin, may be useful when the headache  fails to respond to verapamil. ",20352587
668,8,2_abstract_sentence,11,"For medically refractory patients, surgical interventions, occipital nerve stimulation, and deep brain stimulation remain an  option. ",20352587
668,8,2_abstract_sentence,12,"As the sophistication of functional neuroimaging increases, better insight into the pathophysiological mechanisms that underlie cluster headache is  expected. ",20352587
668,9,1_title,0,Cluster headache pharmacotherapy.  ,16041199
668,9,2_abstract_sentence,0,"Cluster headache is a well-known primary headache syndrome with a prevalence of about 5/10,000 of the adult population, making it much less common than migraine. ",16041199
668,9,2_abstract_sentence,1,"Diagnostic terms such as histaminic cephalalgia, Horton's headache and ciliary neuralgia have been used for what is now known as cluster headache. ",16041199
668,9,2_abstract_sentence,2,This disorder can be differentiated from migraine by clinical and pathophysiologic features. ,16041199
668,9,2_abstract_sentence,3,Cluster headache also exhibits a differing therapeutic response to medications when compared with migraine. ,16041199
668,9,2_abstract_sentence,4,The pharmacologic treatment of cluster is reviewed in this article. ,16041199
668,9,2_abstract_sentence,5,"In contrast to migraine, men are 3-4 times more likely to be diagnosed with cluster headache than women, and the cluster headache population is older. ",16041199
668,9,2_abstract_sentence,6,"Cluster attacks are known for their brief intense unilateral excruciating pain during susceptible periods known as cluster periods, which typically last weeks. ",16041199
668,9,2_abstract_sentence,7,Attack-free months generally follow. ,16041199
668,9,2_abstract_sentence,8,"Pain is experienced in the distribution of the trigeminal nerve, with unilateral autonomic features. ",16041199
668,9,2_abstract_sentence,9,Most patients are successfully managed with medical therapy. ,16041199
668,9,2_abstract_sentence,10,Medication management can be divided into abortive treatments for an ongoing attack and prophylactic treatment. ,16041199
668,9,2_abstract_sentence,11,Prophylaxis aims to induce and maintain a remission. ,16041199
668,9,2_abstract_sentence,12,"There are a variety of different medications for abortive and prophylactic therapy, accompanied by a variable amount of evidence-based medicine. ",16041199
668,9,2_abstract_sentence,13,"For patients refractory to medical management, interventional procedures are available as a last resort. ",16041199
668,9,2_abstract_sentence,14,"Most procedures are directed against the sensory trigeminal nerve and associated ganglia, eg, anesthetizing the sphenopalatine ganglion. ",16041199
2446,0,1_title,0,MARS: improving multiple circular sequence alignment using refined sequences.  ,28088189
2446,0,2_abstract_sentence,0,BACKGROUND: A fundamental assumption of all widely-used multiple sequence alignment techniques is that the left- and right-most positions of the input sequences are relevant to the alignment. ,28088189
2446,0,2_abstract_sentence,1,"However, the position where a sequence starts or ends can be totally arbitrary due to a number of reasons: arbitrariness in the linearisation (sequencing) of a circular molecular structure; or inconsistencies introduced into sequence databases due to different linearisation standards. ",28088189
2446,0,2_abstract_sentence,2,"These scenarios are relevant, for instance, in the process of multiple sequence alignment of mitochondrial DNA, viroid, viral or other genomes, which have a circular molecular structure. ",28088189
2446,0,2_abstract_sentence,3,A solution for these inconsistencies would be to identify a suitable rotation (cyclic shift) for each sequence; these refined sequences may in turn lead to improved multiple sequence alignments using the preferred multiple sequence alignment program. ,28088189
2446,0,2_abstract_sentence,4,"RESULTS: We present MARS, a new heuristic method for improving Multiple circular  sequence Alignment using Refined Sequences. ",28088189
2446,0,2_abstract_sentence,5,MARS was implemented in the C++ programming language as a program to compute the rotations (cyclic shifts) required to best align a set of input sequences. ,28088189
2446,0,2_abstract_sentence,6,"Experimental results, using real and synthetic data, show that MARS improves the alignments, with respect to standard genetic measures and the inferred maximum-likelihood-based phylogenies,  and outperforms state-of-the-art methods both in terms of accuracy and efficiency. ",28088189
2446,0,2_abstract_sentence,7,"Our results show, among others, that the average pairwise distance in the multiple sequence alignment of a dataset of widely-studied mitochondrial DNA  sequences is reduced by around 5% when MARS is applied before a multiple sequence alignment is performed. ",28088189
2446,0,2_abstract_sentence,8,CONCLUSIONS: Analysing multiple sequences simultaneously is fundamental in biological research and multiple sequence alignment has been found to be a popular method for this task. ,28088189
2446,0,2_abstract_sentence,9,Conventional alignment techniques cannot be used effectively when the position where sequences start is arbitrary. ,28088189
2446,0,2_abstract_sentence,10,"We present here a method, which can be used in conjunction with any multiple sequence alignment program, to address this problem effectively and efficiently. ",28088189
562,0,1_title,0,Maternal epilepsy and birth defects: a case-control study in the Italian Multicentric Registry of Birth Defects (IPIMC).  ,3939491
562,1,1_title,0,Should folic acid be given to women treated with valproic acid and/or carbamazepine? Folic acid and pregnancy in epilepsy.  ,10339792
562,1,2_abstract_sentence,0,Fetal exposure to valproic acid or carbamazepine increases the risk of neural tube defect (NTD). ,10339792
562,1,2_abstract_sentence,1,The risk of a mother having a baby with spina bifida has been  estimated at 1-2 p. ,10339792
562,1,2_abstract_sentence,2,"100, close to the rate of risk of recurrent cases. ",10339792
562,1,2_abstract_sentence,3,No study has evaluated the effect of folic acid in neonates of women treated with valproic acid or carbamazepine although the protective effect against NTD has been proven  in other populations. ,10339792
562,1,2_abstract_sentence,4,"Periconceptional folic acid supplementation, 0.4 to 1 mg/day, for at least one month prior to conception and until the date of the second missed menstrual period or later decreases the incidence of a first occurrence of neural tube defect. ",10339792
562,1,2_abstract_sentence,5,"Periconceptional folic acid supplementation, 4  mg/day, decreases the recurrence of NTD in women who had previously had a child with NTD. ",10339792
562,1,2_abstract_sentence,6,It seems pertinent to recommend periconceptional folic acid supplementation in women treated with carbamazepine or valporic acid. ,10339792
562,1,2_abstract_sentence,7,There are very few data in women on which to base a decision to advise taking 4 mg/day (as  used in recurrence prevention) or low doses of 0.4 mg/day (used in primary prevention). ,10339792
562,2,1_title,0,Maternal carbamazepine and infant spina bifida.  ,8075508
562,2,2_abstract_sentence,0,Women with epilepsy giving birth during 1973 to 1991 were identified by record linkage of Swedish health registries. ,8075508
562,2,2_abstract_sentence,1,"Among 3,625 identified infants, 9 had spina bifida. ",8075508
562,2,2_abstract_sentence,2,"A nested case-control study was performed, comparing drugs used in early  pregnancy in the 9 cases and in 18 controls, matched for year of delivery, maternal age, and parity. ",8075508
562,2,2_abstract_sentence,3,Six of the spina bifida mothers had used carbamazepine  and two had used valproic acid. ,8075508
562,2,2_abstract_sentence,4,"Among the controls, 5 women used carbamazepine and one valproic acid. ",8075508
562,2,2_abstract_sentence,5,"There is an apparent excess risk for spina bifida after use of either of these two drugs, but it is not statistically significant when the analysis is restricted to drug-using women. ",8075508
562,2,2_abstract_sentence,6,The findings support earlier reports in the literature of an association between carbamazepine and spina bifida. ,8075508
562,3,1_title,0,Fetal hydantoin syndrome and its anaesthetic implications: a case report.  ,23082254
562,3,2_abstract_sentence,0,Fetal hydantoin syndrome is a rare disorder that is believed to be caused by exposure of a fetus to the anticonvulsant drug phenytoin. ,23082254
562,3,2_abstract_sentence,1,"The classic features of fetal hydantoin syndrome include craniofacial anomalies, prenatal and postnatal growth deficiencies, underdeveloped nails of the fingers and toes, and mental retardation. ",23082254
562,3,2_abstract_sentence,2,"Less frequently observed anomalies include cleft lip and palate, microcephaly, ocular defects, cardiovascular anomalies, hypospadias, umbilical and inguinal hernias, and significant developmental delays. ",23082254
562,3,2_abstract_sentence,3,Anaesthesia for incidental surgery in such a patient poses unique challenges for the anesthesiologist. ,23082254
562,3,2_abstract_sentence,4,"We report the successful management of a 4-year-old male child  with fetal hydantoin syndrome, cleft palate, spina bifida, atrial septal defect,  and dextrocardia for tibialis anterior lengthening under subarachnoid block. ",23082254
562,4,1_title,0,"Multiple point action mechanism of valproic acid-teratogenicity alleviated by folic acid, vitamin C, and N-acetylcysteine in chicken embryo model.  ",22051200
562,4,2_abstract_sentence,0,Comment in     Toxicology. ,22051200
562,4,2_abstract_sentence,1,2012 Mar 11;293(1-3):132-3. ,22051200
562,5,1_title,0,Valproic acid-induced fetal malformations are reduced by maternal immune stimulation with granulocyte-macrophage colony-stimulating factor or interferon-gamma.  ,17075842
562,5,2_abstract_sentence,0,"Valproic acid, a drug commonly used to treat seizures and other psychiatric disorders, causes neural tube defects (NTDs) in exposed fetuses at a rate 20 times higher than in the general population. ",17075842
562,5,2_abstract_sentence,1,"Failure of the neural tube to close  during development results in exencephaly or anencephaly, as well as spina bifida. ",17075842
562,5,2_abstract_sentence,2,"In mice, nonspecific activation of the maternal immune system can reduce  fetal abnormalities caused by diverse etiologies, including diabetes-induced NTDs. ",17075842
